the_geom,amenity,name,cartodb_id
0101000020E6100000A8BBFC9820B40DC07937BB5A93344440,college,Centro de enseñanza Afuera II,564
0101000020E610000068F1BD1AFB8D0DC00751082EA0364440,college,Academia J.E.A.,566
0101000020E61000004B83914DA8960DC0F78370BB86364440,college,Torval'l Formación,567
0101000020E61000001307753689760DC0E6D1E8691B364440,college,Academia Aries,569
0101000020E6100000F82A436678BD0DC0F053B02193374440,college,Centro de Estudios Díaz-Balaguer,570
0101000020E6100000B01EF7ADD6A90CC0B796C9703C3C4440,restaurant,Fina Lucero,1726
0101000020E61000000A50AE8449AC0DC0BD8E386403364440,college,Instituto Vox,571
0101000020E6100000C132DBBA40AE0DC0D29F47D62B364440,college,Quick,572
0101000020E6100000F53B03D9A1200DC08FB16E17F5374440,college,Colegio Besana,573
0101000020E6100000CA0281295E200DC06925636B6C3C4440,college,"CES, Escuela Superior de Imagen y Sonido",575
0101000020E6100000617138F3AB590DC06C223317B8334440,college,I.E.S. Pacífico,577
0101000020E6100000F0DE5163429C0DC0B4A5B33808354440,college,Centro de enseñanza Afuera I,582
0101000020E610000092B3B0A71D4E0DC002A2BB7F87324440,college,I.E.S. Vallecas I,583
0101000020E6100000CD81D4DCC0E30DC0FCE659A4E4304440,college,I.E.S. Vista Alegre,584
0101000020E6100000DB47B8DAD4AA0DC035DE0CED52364440,college,I.E.S. Cardenal Cisneros,586
0101000020E610000059FD6C3F74BC0DC0BE4AE3BCA4314440,college,I.E.S Emperatriz María de Austria,587
0101000020E610000033C005D9B2BC0DC045BA9F5390314440,college,I.E.S. Calderón de la Barca,588
0101000020E610000063A6A3D23EAC0DC09029C4C837354440,college,Centro Teide II,598
0101000020E6100000C5364EAF395C0DC0671A03A1AB354440,college,IES Escuela Técnico Profesional de la Salud,601
0101000020E6100000AA16C737CA800DC0122ADD02AE384440,college,I.E.S. Ramiro de Maeztu,623
0101000020E6100000BF057EF9095C0DC09C2DC5FAAB364440,college,"Organización Profesional Española, Opesa",644
0101000020E6100000D847A7AE7CB60CC0C32B499EEB3A4440,college,I.E.S. Alameda de Osuna,651
0101000020E6100000F195E59079190EC0B500C864CC314440,college,I.E.S. Blas de Otero,654
0101000020E610000007ABFB11D05E0DC0D3B029A105374440,college,C.Est.Profes.Advos.y Lingüísticos (Cepal),658
0101000020E6100000B50C82D8E31F0EC07594DE9277324440,college,Escuela Politécnica Giner,661
0101000020E6100000AA5093CFE1A00DC0FEE5A4411B354440,college,Centro de Formación Técnica,664
0101000020E610000024DB5438DDED0DC012781673C62A4440,college,I.E.S. Arquitecto Peridis,666
0101000020E6100000033C0E2840A90EC0D16E9978AC2B4440,college,I.E.S. La Arboleda,678
0101000020E6100000C78B3B94577D0DC07E422C51AC364440,college,Institución Artística de Enseñanza (IADE),689
0101000020E6100000C32973F38DA80DC0878E780D55364440,university,Escuela Superior de Canto de Madrid,690
0101000020E6100000DD7C23BA678D0EC01AEC3CE0702B4440,college,I.E.S. Jorge Guillén,693
0101000020E6100000FCA65599CED30EC044E6255A4D2A4440,college,I.E.S. Clara Campoamor,708
0101000020E61000005426EB26E70A0EC0039FD5B8ED2E4440,college,I.E.S. Antonio Machado,709
0101000020E6100000C7BDF90D132D0DC0E97A4732503B4440,college,Colegio Santa Rosa de Lima,715
0101000020E6100000C6FD47A643A70DC0F560F7C209394440,college,Centro de enseñanza CENEC,723
0101000020E61000008A7F8E4589AC0EC042678819D02C4440,college,I.E.S. Luis Buñuel,734
0101000020E61000009436B0B03B980EC0F08975AA7C2B4440,college,I.E.S. El Pinar,737
0101000020E610000056E185634C400DC0A5AFD63F3E384440,college,I.E.S. Salvador Dalí,743
0101000020E6100000BE03F2DBC6650DC0CCBD1B66C3404440,restaurant,La Lola,1652
0101000020E6100000E327C412C51A0EC0188E8C7A2D2B4440,college,I.E.S. Julio Verne,744
0101000020E6100000FB624A7F8A8E0EC0CEBF023D792B4440,college,I.E.S. Ignacio Ellacuría,752
0101000020E6100000F72004E44BA80DC07554DA8761394440,college,Esc.Técnica de Enseñanzas Especializadas,755
0101000020E6100000632F6F6990CD0EC0C5CA68E4F3294440,college,I.E.S. Europa,786
0101000020E61000007E062F55C4040EC0FD378A07EF294440,college,I.E.S. Gabriel García Márquez,793
0101000020E610000000E14389963C0EC03C3C3A64B93B4440,college,T.E.M.S.,795
0101000020E6100000DC6A31D351090EC0618495AF702B4440,college,C.E.P.A. Rosalía de Castro,808
0101000020E6100000AD80E7830A430CC04483B982122F4440,college,I.E.S. Duque de Rivas,813
0101000020E6100000BFE2BA7372600DC0A8B7F589F2374440,college,CES Escuela Superior de Imagen y Sonido,842
0101000020E61000003F94C382567B0DC0AA752C00D7364440,college,Escuela Superior de Secretarias,849
0101000020E6100000EC600ECC1BF10DC05F590E9997344440,college,IES Escuela de la Vid e Industrias Lácteas,852
0101000020E610000067D075864E440DC04C44094499294440,college,I.E.S. Ignacio Aldecoa,853
0101000020E6100000105839B4C8960DC0DA8AA2AC84364440,college,Torval'l Formación,859
0101000020E610000031992A1895D40DC0128D49DAE8344440,college,Centro Europeo de Estudios Profesionales,860
0101000020E6100000BC8800F1044C0DC0670E492D943A4440,college,Instituto Formación Empresarial Cámara de Comercio e Industria,889
0101000020E61000001D1ABBE93BD40DC0E2CD7575223D4440,college,C.Recursos Com.Sorda Juan Luis Marroquín,896
0101000020E6100000A603FE953A1D0EC03B8E1F2A8D2B4440,college,U.F.I.L. 1º de Mayo,897
0101000020E61000007BA75DA7ECBF0DC015861277063A4440,college,CEU-Instituto Superior de Estudios Profesionales,934
0101000020E6100000316711E566630DC0F418E59997334440,college,Serinter,943
0101000020E6100000FBBD03F2DBF60DC07416AC27A9314440,college,Ceu II-Instituto Superior de Estudios Profesionales,964
0101000020E610000024C10AA6503C0DC0E824A5EA68334440,college,I.E.S. Numancia,969
0101000020E61000004D897F338CB60DC030E939330B364440,college,Centro de Estudios Turísticos Ábaco,985
0101000020E6100000783D3D5BACAD0EC092431F871C384440,college,Centro de Estudios Tecnológicos y Sociales Francisco de Vitoria,1053
0101000020E61000009B43ADC497640DC0F448CD68F53A4440,college,St. Anne´s School,1092
0101000020E6100000C9F08E4248AC0DC07039A80E03364440,college,Instituto Vox (FP),1101
0101000020E6100000CCA6125443610DC0F863A428E1384440,college,CESUR Madrid,1130
0101000020E6100000E11813ACBB630DC06010470D5C374440,college,Escuela Europea de Ayudantes de Dirección,1155
0101000020E6100000D5A35F11B2420DC00A641B5D4A374440,college,Antigua E.S.I.,1160
0101000020E6100000E9A9C42BFF600DC0180C097316374440,college,San Román Escuela de Estudios Superiores,1202
0101000020E6100000C26C020CCBFF0DC00AAEA877A72F4440,college,CEU III-Instituto Superior de Estudios Profesionales,1205
0101000020E6100000845A1D4AFE610DC03F6370DE49394440,college,Centro CEPAL 2,1291
0101000020E610000015EC7541334E0DC0E2F7808AF42E4440,college,C.I.F.P. Profesor Raúl Vázquez,1306
0101000020E61000007317BC43E5EA0DC0D2D8A89894304440,college,CREI Sagrado Corazón de Jesús,1345
0101000020E6100000E7F406A925670DC06CC0D65BB93A4440,university,ESERP Bussiness School,1369
0101000020E6100000C44ABB873AC20DC088F37002D33E4440,college,Centro Bobath de Formación Profesional,1400
0101000020E610000091A79B7A93950DC0D215116A2B364440,pub,D'Mystic,1498
0101000020E6100000F20467953EA90DC0BC427AE5D5344440,pub,San Bruno,1500
0101000020E6100000BAEEF7D5669D0DC0457EA257A8384440,cinema,Conde Duque-Santa Engracia,1501
0101000020E6100000A5660FB402830DC0CE16B5A09C354440,restaurant,La Gamella,1502
0101000020E6100000C2CBC28D4AA00DC06420CF2EDF364440,theatre,Teatro Maravillas,1503
0101000020E610000016D79D9383CE0EC0FF1FCC92A52C4440,fast_food,McDonald's,1504
0101000020E610000057FF31BE79CB0EC0A7FADF5BA22C4440,restaurant,VIPS,1505
0101000020E6100000CF882D98536D0DC0180C097316414440,fast_food,McDonald's,1509
0101000020E610000070B54E5C8E670DC0AB370FCC763F4440,restaurant,El Rincón de las Tablas,1622
0101000020E6100000E8D209B2AFA60CC04927B792C2394440,restaurant,Bar-Restaurante La Parada,1632
0101000020E6100000F8D4FBD703A70CC0C6D2D1BBC2394440,restaurant,Bar los Arcos,1633
0101000020E61000003050AD19748D0DC0BE7CFCEFD23D4440,restaurant,El Rosario,1643
0101000020E61000000C38F00F00910DC0C548E5DCDC3D4440,restaurant,El Escondite Jamonal,1646
0101000020E610000080176CD910420DC09690B4C0C3404440,restaurant,El Oso,1648
0101000020E610000086CD5BD0D6DC0DC0B86D84EA8B284440,restaurant,Las Ventas de Diego de Velazquez,1649
0101000020E6100000D0B936AF45860DC0619D746C4E414440,fast_food,Burger King,1653
0101000020E6100000553F259D37840DC05D86A4BB90364440,fast_food,Hard Rock Café,1656
0101000020E61000005188DBFC1A840DC0805FC88F9D364440,fast_food,Delina's,1657
0101000020E6100000F1DD414706840DC0ABF35E6BA5364440,restaurant,La Nicoletta,1658
0101000020E6100000A4BF3C0911B50CC0857588241F3C4440,pub,The Glass Bar,1666
0101000020E6100000914E136C12A20DC07DBBDBAB45394440,fast_food,McDonald's,1676
0101000020E61000009D1B89867B9B0DC0153944DC9C3A4440,fast_food,Burger King,1691
0101000020E61000003B246BC3177C0DC08AE42B8194404440,restaurant,El Barracón,1707
0101000020E610000009B07E2205550DC02F4503C2983F4440,restaurant,VIPS,1708
0101000020E6100000121CF22AC6540DC05215AEA29A3F4440,restaurant,Gino's,1709
0101000020E61000004F7D7B325A520DC013AB50EE883D4440,cafe,Jazmín,1713
0101000020E6100000DCF63DEAAF570DC07205CA5CCF3D4440,restaurant,Cafetería Globcafé,1716
0101000020E61000005688FD54CB5C0DC07C28D192C73D4440,restaurant,La Alpagaretería,1717
0101000020E6100000BDF7DCAE3C5D0DC01E5A1AAEC43D4440,restaurant,El Martín Pescador,1718
0101000020E6100000F14CC34BCB530DC092770E65A83D4440,restaurant,Ni Hao,1719
0101000020E6100000FF8A46883C530DC0FC9D375F363E4440,cinema,Cinesa Manoteras,1720
0101000020E6100000395FECBDF8520DC08754AC753D3E4440,restaurant,Restaurante La Tagliatela,1721
0101000020E61000005F63F261518C0DC0D43B269C27364440,restaurant,La Castafiore,1723
0101000020E6100000207D93A641B10CC02A8C2D04393C4440,pub,Manolo,1724
0101000020E61000000B630B410EAA0CC0DC4D4B07463C4440,restaurant,Finca Lucero Celebraciones,1725
0101000020E610000091A97125F1A80CC0D03AF4273B3C4440,restaurant,El Porche,1727
0101000020E61000009944622761AB0CC06D228ED02A3C4440,pub,Las Villas,1728
0101000020E61000000D24DEF071AC0CC002E264D12A3C4440,pub,Cervecería Capilla,1729
0101000020E61000009B5775560BAC0CC0F67B629D2A3C4440,pub,Bar Cris Mar,1730
0101000020E6100000E4A837FE9F9E0CC02140E147903C4440,pub,Cervecería La Caprichosa,1731
0101000020E61000007842AF3F89AF0DC0101E12633E354440,restaurant,Can Punyetes,1736
0101000020E61000006EA296E656580EC0477EB38300384440,restaurant,La Cumbre,1738
0101000020E6100000C01F2345095F0DC0671F7585883D4440,restaurant,Pizzería Tagliatella,1739
0101000020E610000033C577BD8F5E0DC0E702F2800D414440,fast_food,Rodilla,1744
0101000020E61000006DE0B31AB74D0DC058FE21A23D404440,fast_food,McDonald's,1746
0101000020E6100000109F2A95A6370DC07054B82FB1384440,pub,Bar El Tambarón,1752
0101000020E61000008C7B9862B3380DC094C38256BB384440,pub,Pub Valencita,1753
0101000020E610000046E63686A5360DC04C1938A0A5384440,cafe,Torres,1754
0101000020E6100000C36FF9FEBC5F0DC04F18DEF64E354440,restaurant,Bar Restaurante El Paleto,1755
0101000020E61000008CD24AC6D6980DC05200D6F4EA3B4440,theatre,Liberarte,1756
0101000020E6100000B5368DEDB5400DC0778CE1A073384440,restaurant,Magaly,1757
0101000020E6100000525F96766A4E0DC075B1C45E83384440,restaurant,L'Andecha,1759
0101000020E6100000B61F3A4E1BAF0EC0A2A2A0CA1F2C4440,theatre,Teatro Municipal Buero Vallejo,1765
0101000020E6100000B4E4F1B4FC900DC0E0466F5DD6404440,pub,Juan Pelotilla,1862
0101000020E61000001A18795913CB0DC024DCBF0D8C314440,college,I.E.S. Emilio Castelar,1767
0101000020E6100000C44142942F780DC0A214634FF1314440,theatre,Auditorio,1770
0101000020E6100000E01F008283C70DC0B4514255F1364440,cafe,Magadán,1771
0101000020E6100000689027EE1DBA0EC08F4A56EAFE354440,restaurant,Restaurante Monte Alina,1772
0101000020E6100000D82EC8F19E7E0CC08B016D0613374440,restaurant,La Española,1774
0101000020E6100000A57334FDC8230DC05F13888D68384440,fast_food,Cervecería Sapama,1776
0101000020E61000009327FF4932210DC06A5A18D819384440,fast_food,Cervecería El Acueducto,1777
0101000020E61000005268B4B002270DC0B6B86BAE3F384440,cafe,Cafetería J m J,1779
0101000020E61000009FC5F76AEC270DC0F73DEAAF57384440,pub,La Taberna del Hierro,1780
0101000020E61000000DE9A683AB220DC081368309ED374440,restaurant,Otonel,1781
0101000020E610000033B78CE5A7220DC0A31122CFE4374440,restaurant,Miguelón,1783
0101000020E61000000E10711871260DC0F4311F10E8374440,restaurant,Mesón Tinajas,1786
0101000020E61000007966385442260DC0D3399A7EE4374440,restaurant,Los Parros,1787
0101000020E610000002C81A3F9E270DC00363D8BC05384440,restaurant,El Cafetín del Barrio,1788
0101000020E6100000120C8C61F3260DC0D06F4EDB75384440,bar,Otero,1789
0101000020E6100000C7568627AA1D0DC018A76B370B384440,bar,Bus,1790
0101000020E610000057804AF0E11D0DC0B74A0BF20E384440,bar,La Marina,1791
0101000020E6100000BA7FD18A141F0DC0E053EF5F0F384440,bar,Altagracia,1792
0101000020E610000057EA5910CA8B0DC09A88C8FA17364440,restaurant,Sake Dining Himawari,1793
0101000020E61000000AC50C439A770DC0A55824DC1A374440,restaurant,Vips,1798
0101000020E6100000D1BB6713167B0EC0C610A56208374440,restaurant,Barbacoa Koreana,1801
0101000020E6100000CE39782634690DC0BFEA6DD85B364440,pub,Cervecería Santa Barbara,1802
0101000020E6100000296BE56F8C6E0DC05B90D21165374440,nightclub,Keeper,1803
0101000020E61000000AB144B126700DC01E6CB1DB67374440,fast_food,Telepizza,1804
0101000020E610000060200890A1630DC008DE358D92374440,fast_food,McDonald's,1807
0101000020E6100000CC49833694650DC09F3C2CD49A374440,fast_food,Burger King,1808
0101000020E610000016FC917DEB4E0DC02C0A606F07384440,cafe,Cafetería Bruselas,1810
0101000020E6100000AA53D44FEE4D0DC06B2A8BC22E384440,restaurant,BRUSELAS,1814
0101000020E61000008F5B2789807E0DC0BA98B047F23A4440,restaurant,El olvido,1815
0101000020E61000006195C10765E00EC004482355CA3C4440,fast_food,Burger King,1816
0101000020E610000024A996BE219E0DC0C467A15346374440,restaurant,Collage,1817
0101000020E6100000AC504942C7830EC0E6BF513C78384440,pub,La Tapadera,1818
0101000020E610000017ADED37247F0EC00A42C3AC613A4440,fast_food,Burger King,1819
0101000020E610000068C7B205299D0DC0B34A4453D1344440,restaurant,Casa Patas,1820
0101000020E6100000F67AF7C77BA50EC03F11D5A590354440,restaurant,Restaurante Córdoba,1822
0101000020E61000000B0E2F88485D0DC091F0BDBF413A4440,restaurant,Casa de Córdoba,1824
0101000020E61000002AB39CDF8B9A0DC08577B988EF394440,restaurant,Naomí,1826
0101000020E610000055DCB8C5FCCC0DC0305A91E22D344440,theatre,Teatro Quinto,1845
0101000020E610000042959A3DD08A0DC0CD9A0E5311414440,pub,Tasca La Catedral,1857
0101000020E6100000AFD172A0878A0DC02C6112D32A414440,restaurant,La Barquita,1859
0101000020E61000008A647E24DB8F0DC01C5DA5BBEB404440,fast_food,Kebap Montecarmelo,1861
0101000020E61000005D46FB69EDA70DC088B59D5B8D404440,restaurant,El peregrino,1867
0101000020E610000071E6577380600DC0C5F4CEB2383A4440,restaurant,Asador Lekeitio,1879
0101000020E61000005E3B0785F77B0DC00AD39C610F394440,restaurant,Mayte Commodore,1894
0101000020E6100000EB11B4136F5E0DC036B7F8CA72414440,restaurant,Royal Thai,1932
0101000020E6100000C28FC591629B0DC053AB54F597364440,fast_food,Burger King,1935
0101000020E6100000051AC7A3AF9B0DC054837A4496364440,restaurant,Ninja Ramen,1936
0101000020E61000009347814FBDBF0DC0BB3CE7B864394440,university,Rectorado de la Universidad Politécnica de Madrid,1946
0101000020E610000061376C5B94090DC017917241C7314440,university,Laboratorio LatinGeo,1953
0101000020E61000007588C965ED900DC0CC52FC299F364440,shop,Cacao Sampaka,1958
0101000020E61000009DC2A5BE87860DC0505C44CA05364440,college,Instituto Superior de Derecho y Economía,1960
0101000020E6100000661EAFF666CA0DC08D6ECED25F394440,cafe,Facultad de Forestales,1963
0101000020E6100000910A630B41CE0DC061E0B9F770394440,atm,Telebanco 4B,1964
0101000020E6100000BD512B4CDF5B0EC02E63F9A9E03B4440,bar,Ito Ita,1967
0101000020E6100000F9ECCA78A5A60CC0DACE520D563D4440,restaurant,Ría del Sella,1969
0101000020E610000095C67949AD610DC0E178E34977384440,pub,Bar la Bodega,1972
0101000020E610000080023972EEA00CC02DB29DEFA7394440,restaurant,Ensaladas y Más,1976
0101000020E610000052C8DF0731A10CC023A30392B0394440,restaurant,Casa Fermín,1977
0101000020E61000003A4B7FE5F78C0DC0624ED026872C4440,restaurant,Gainza,1978
0101000020E6100000A711E96D22990DC0F13AD164B52C4440,restaurant,Peña Francia,1979
0101000020E61000000BDC700E8D9D0DC03E5695229E2C4440,restaurant,El Asador de Enrique,1980
0101000020E6100000A868F68AB8AA0CC068469AD3C0394440,restaurant,Restaurante Los Amigos,1981
0101000020E61000004FA1A98DA0A70CC093C08B63C9394440,restaurant,Restaurante Casa Luis,1982
0101000020E6100000531B41CF0B5C0DC0209D15ACCC3D4440,restaurant,Pepes Mesón Restaurante,1984
0101000020E6100000B5F8B94670580DC00DA43094B83D4440,pub,Lovely's Blue,1985
0101000020E6100000DB34B6D7829E0DC089601C5C3A354440,restaurant,La Negra Tomasa,1988
0101000020E6100000C1D4850E70570DC089E87C1DDD3D4440,restaurant,El Barrilón,1992
0101000020E6100000C160EDDE40670CC087EA9C55552D4440,fast_food,McDonnal's,1996
0101000020E6100000EDA7B51FDFA40DC0176AA8AC013D4440,pub,Extremeño,1997
0101000020E6100000D337C4D386AE0DC049EA4EC12B3D4440,fast_food,Rosca Pizza,1998
0101000020E61000002A9CEE867E970DC0AE8F98EA132D4440,cafe,Grence,1999
0101000020E6100000F792C6681D950DC0D32C75351E2D4440,cafe,Cervecería San Miguel,2000
0101000020E6100000A7CCCD37A29B0DC0FC427EECE42C4440,pub,Hidalgo,2001
0101000020E6100000A5356156839B0DC08F73F629222D4440,cafe,Laumar,2002
0101000020E6100000713F3B3B74950DC09AD25515752D4440,cafe,Gelo,2003
0101000020E61000001C1FD214A6940DC062FB24D2912D4440,cafe,La Vega,2004
0101000020E6100000132A38BC20920DC0CF59B09EA42D4440,pub,Venta Carmona,2005
0101000020E6100000E357079B95980DC0ABD271906B2D4440,restaurant,Gallardo,2006
0101000020E61000009DE799A8EF960DC0613024CC592D4440,restaurant,Casa Conel,2007
0101000020E6100000552FBFD364960DC07FC6E0BC932D4440,cafe,Atalaya,2008
0101000020E61000004B051555BFA20DC0AAF46E87E12C4440,restaurant,Renato,2009
0101000020E61000000C94145800A30DC04016A243E02C4440,pub,Renato,2010
0101000020E6100000C56460D339A50DC03FD301FF4A354440,restaurant,Museo del Jamón,2013
0101000020E61000003DD92846F1A50DC001B15BBA38354440,pub,Cervecería Postas Quince,2014
0101000020E6100000F5EB9804B9A50DC07104A9143B354440,pub,Cervecería Postas,2015
0101000020E610000093CA6F2C83A50DC064986E6D3C354440,fast_food,Pans & Company,2016
0101000020E6100000C2CC2D63F9A90DC05739590F04354440,restaurant,Botín,2018
0101000020E6100000CF499462ECA90DC05E4DF96B0D354440,restaurant,La Taberna de la Daniela,2019
0101000020E6100000D3FC8C66C0A40DC030B1434651354440,theatre,Teatro Arenal,2020
0101000020E6100000CF51A28048AA0DC0B17CA7131A354440,restaurant,Las Cuevas de Luis Candelas,2022
0101000020E6100000F970242B1AB60CC00E9EAE939F2E4440,bar,Cervecería Sureste,2024
0101000020E6100000FE00B562C9D60CC0B9D8FEDF22304440,fast_food,McDonald's,2025
0101000020E61000006DD5647C4EA00DC0E761B2028D354440,theatre,Teatro Muñoz Seca,2026
0101000020E610000022043F051BA20DC07B736EC960374440,restaurant,Erre que Erre,2028
0101000020E6100000199B0C7D669F0DC0D68BA19C68374440,bar,La Industria,2029
0101000020E6100000782975C938860DC010296101A7334440,bar,El Rosario,2030
0101000020E6100000230FE95CF6A00DC07BEF1417EC344440,theatre,Teatro Fígaro Adolfo Marsillach,2031
0101000020E6100000F9E582E96AA10DC07C40457AF6344440,cinema,Yelmo Cines Ideal,2032
0101000020E6100000C0E72C584F620EC0E15D2EE23B344440,theatre,Auditorio Municipal Volturno,2034
0101000020E610000071C394EDE8B40DC0F502FDCFAB374440,restaurant,Nájera,2040
0101000020E6100000734122122A6D0DC0C3A9C596D4354440,restaurant,Bar Restaurante Emaus,2043
0101000020E6100000A317FF88706D0DC076656199C8394440,restaurant,Fass,2044
0101000020E61000003D997FF44D6A0DC0626FBD01C1394440,restaurant,Rocky,2045
0101000020E6100000F295404AEC6A0DC05C98E02FC1394440,restaurant,La Tragantía,2046
0101000020E6100000D7F445E7A16B0DC057DA988D84394440,restaurant,La Ancha,2047
0101000020E61000008E3A3AAE46560DC0551FFE501F414440,restaurant,La Vaca Picada,2049
0101000020E6100000C576F700DD570DC0EA9B8FC6FC404440,restaurant,Kilómetros de pizza,2050
0101000020E6100000378710FC149C0DC0C2C5E5D3BE354440,atm,Servired,2057
0101000020E6100000439A67DB1F9E0DC0C0D3BF7F4E364440,fast_food,Il Siciliano,2058
0101000020E61000001363997E89D80EC0E85FDC572F2B4440,bar,La Contemporanea,2059
0101000020E61000006298B8FA56B00CC0FC636BC71E3C4440,bar,Egunon,2060
0101000020E6100000BE5B0F1599AF0CC067A494C61E3C4440,restaurant,MeatLand,2061
0101000020E610000027B6CC3340B30CC08BA8893E1F3C4440,restaurant,El Liberal,2062
0101000020E61000009CD1A0B2ABAA0CC02584FD8D2C3C4440,restaurant,La Estrella de Oriente,2063
0101000020E610000092CF2B9E7A340DC08683CEB5793C4440,restaurant,Lobato,2074
0101000020E61000007554DA87615C0DC062669FC7283B4440,restaurant,Lobato,2075
0101000020E6100000029F1F46085F0DC06E522C126E414440,restaurant,La Mano de Pablo,2077
0101000020E6100000D4EE5701BEAB0DC0DB96B7D90E364440,theatre,Teatro de la Luz Philips Gran Vía,2078
0101000020E610000069249DDC4AAA0DC0FAFA100A00364440,cafe,Starbucks,2079
0101000020E610000079BC7FE2B65C0DC00F3C084B86414440,restaurant,Beefcious,2082
0101000020E6100000078C3F9B665B0DC0CD295CEA7B414440,restaurant,La Mezza,2083
